,SRR10033141,SRR10033144,SRR10159290,SRR10159293,SRR10159299,SRR10159308,SRR10604353,SRR10604354,SRR10604355,SRR10604356,SRR10604357,SRR10604358,SRR10604359,SRR10604360,SRR10604361,SRR10604362,SRR10604363,SRR10604364,SRR10604365,SRR10604366,SRR10604367,SRR10604368,SRR10604369,SRR10604370,SRR10604371,SRR10604372,SRR10604373,SRR10604374,SRR10604375,SRR10604376,SRR10604377,SRR10604378,SRR10604379,SRR10604380,SRR10604381,SRR10604382,SRR10604383,SRR10604384,SRR12001324,SRR12001325,SRR12001326,SRR12001327,SRR12001328,SRR12001329,SRR12001330,SRR12001331,SRR12001332,SRR12470634,SRR12470635,SRR12470659,SRR12572697,SRR12572699,SRR12572700,SRR12572707,SRR13011266,SRR13011276,SRR13011282,SRR13011285,SRR13011286,SRR13011289,SRR13011293,SRR13011298,SRR13011299,SRR13023223,SRR13023224,SRR13023225,SRR13023226,SRR13023227,SRR13023228,SRR13023229,SRR13023230,SRR13023232,SRR13023233,SRR13023234,SRR13023235,SRR13023237,SRR13240050,SRR13240051,SRR13240052,SRR13240053,SRR13240054,SRR13612594,SRR13612595,SRR13612596,SRR13612597,SRR13619036,SRR13619037,SRR13619038,SRR14088427,SRR14088428,SRR14088429,SRR14088440,SRR14479200,SRR14479205,SRR14479206,SRR14479207,SRR14479208,SRR14479209,SRR14479210,SRR14479211,SRR14479225,SRR14479226,SRR14479227,SRR14479228,SRR14479229,SRR14479230,SRR14479245,SRR14479246,SRR14479247,SRR14479248,SRR14479249,SRR14479250,SRR14479264,SRR14479265,SRR14479268,SRR14479269,SRR14907352,SRR14907353,SRR14907354,SRR14907355,SRR14907356,SRR17224856,SRR17224857,SRR17224858,SRR17224859,SRR17224860,SRR17224861,SRR17224862,SRR17224863,SRR17224864,SRR17224865,SRR17711211,SRR17711215,SRR17711237,SRR17711241,SRR19328989,SRR19328990,SRR19328991,SRR19328996,SRR19329007,SRR19329018,SRR19329029,SRR19329040,SRR19329041,SRR20110003,SRR20110004,SRR20110005,SRR20290374,SRR20290375,SRR20290376,SRR20290377,SRR20290388,SRR20290399,SRR20290410,SRR20290411,SRR21615878,SRR21615879,SRR21615882,SRR21615883,SRR22059209,SRR22059220,SRR22059231,SRR22059267,SRR22059276,SRR22059277,SRR22073311,SRR22073312,SRR22073313,SRR22106546,SRR22106553,SRR22106560,SRR22106561,SRR22106562,SRR22106563,SRR22463539,SRR22463540,SRR22463541,SRR22463542,SRR22463543,SRR22463544,SRR22463545,SRR22463546,SRR22463548,SRR22463549,SRR22463550,SRR22463551,SRR24090957,SRR24090958,SRR24090959,SRR24090966,SRR24090967,SRR24090968,SRR24112416,SRR24112417,SRR24112418,SRR24112419,SRR24112420,SRR24112421,SRR24112422,SRR24112423,SRR24112424,SRR24112425,SRR24112426,SRR24112427,SRR24112428,SRR24112429,SRR24112430,SRR24112431,SRR24112432,SRR24283330,SRR24283331,SRR24283334,SRR24283345,SRR24283356,SRR24283367,SRR24283378,SRR24283389,SRR24283398,SRR24283399,SRR24283400,SRR24283401,SRR25992317,SRR25992318,SRR25992319,SRR25992320,SRR25992321,SRR25992328,SRR25992329,SRR25992330,SRR25992331,SRR25992339,SRR25992350,SRR25992351,SRR25998238,SRR25998259,SRR25998270,SRR25998282,SRR25998315,SRR25998316,SRR26322612,SRR26322620,SRR26322621,SRR26322622,SRR26322623,SRR26322624,SRR26322625,SRR26322626,SRR26322627,SRR29038938,SRR29038939,SRR29038946,SRR29038947,SRR3337803,SRR3337804,SRR3337805,SRR3337806,SRR3337807,SRR3337808,SRR3337847,SRR5083096,SRR5083097,SRR5083102,SRR5801184,SRR5801185,SRR5801186,SRR6376636,SRR6376637,SRR6376639,SRR6376660,SRR6376661,SRR6510572,SRR6510574,SRR6510575,SRR8949212,SRR8949214,SRR8949215,SRR8949216,SRR8949217
ASV_1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949668,0,0,0.053759095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201288,0,0,0,0,0,0,0,0,0,0.000211104,0,0,0,0,0,0.00162681,0,0.005839757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012646793,0.002010916,0.001865672,0,0,0,0,0,0.000347464,0,0,0,0,0,0,0,0.00025025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001426534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406174,0,0,0,0,0.045334216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006259781,0.021008403,0,0,0,0,0,0.002141328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003945885,0.003003003,0.003546099,0.006530612,0.001718213,0,0,0,0,0,0,0,0,0,0,0,0.001404494,0.001453488,0.001421127,0.002037351,0.001850424,0.002012882,0.002252252,0.000159388,0.002598016,0.000360425,0.001296056,0.001544163,0.000459876,0.000742023,0.002711007,0.002955457,0.001005868,0.001088647,0.000285022,0.000195618,0.000780488,0.000325362,0.000393701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002219756,0.006928406,0.004807692,0.003164557,0.00131406,0.001020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636364,0,0,0.001428571,0,0,0,0,0.001683502,0,0,0.004680187,0,0,0.001727116,0,0,0,0.002202643,0,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949668,0.00083612,0.002004008,0.000944287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1031,0,0,0,0,0,0,0.001494768,0.001574803,0.00177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675219,0.000632111,0.000670241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009107468,0,0.000563698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002309469,0.004807692,0.003164557,0,0,0.029767442,0.019171779,0.000923361,0.002030869,0.002184996,0.003102378,0.01212938,0.00990099,0.006287227,0.019113814,0.002167317,0.006541292,0,0.000340599,0.000829531,0,0,0,0,0.001754386,0.001519757,0.001428571,0,0.00155521,0.001587302,0,0.001683502,0,0.001612903,0,0,0,0.001727116,0,0,0,0,0,0,0.006420546,0,0,0.001447178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001779359,0,0.001828154,0.001512859,0
ASV_1034,0,0,0,0,0.001172333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712329,0,0,0,0,0,0,0,0,0,0.000801925,0,0.000675219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001119821,0,0,0,0,0,0,0,0,0,0.001821494,0,0,0,0,0,0,0.002073972,0.000602228,0.000574548,0,0,0,0,0.001735509,0.002871729,0.004169562,0.002098636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000771605,0,0,0.000802568,0.000730994,0,0,0.002265006,0.004136505,0,0.00122549,0,0,0,0,0,0,0.001689189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001456664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001529052,0,0,0,0,0,0,0,0,0,0,0.001782531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634115,0.000639795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002849003,0.002508361,0.001002004,0.001888574,0,0,0,0,0,0,0,0,0,0,0.002286585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1035,0,0.001447178,0,0,0,0,0,0,0.00177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930233,0,0,0.001040583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078125,0,0,0.000670241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002765296,0.000602228,0.002010916,0.002176617,0,0,0,0.003818119,0.002552648,0.004169562,0.007345226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001766784,0.001545595,0.010380623,0.001886792,0,0.00538358,0,0.001712329,0.003514938,0,0.003372681,0.00462963,0,0,0,0,0.000972763,0.000943396,0,0,0,0,0,0.00055991,0,0,0.001587302,0.005376344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003508772,0,0.001428571,0.00764526,0.01088647,0.023809524,0.005747126,0.001683502,0.003521127,0.006451613,0.001560062,0.004385965,0.008347245,0.005181347,0.007130125,0.001655629,0.002016129,0.002202643,0.001724138,0.008064516,0.003210273,0.003159558,0.008591065,0.002894356,0.011320755,0.001748252,0.003861004,0,0.003994674,0.001820388,0.004011461,0.001345895,0,0.000634115,0.003198976,0.001770956,0.002726653,0.001440922,0,0.00132626,0,0,0,0.003484321,0,0,0,0,0,0.001890359,0,0,0,0.002141328,0,0.002849003,0,0.001002004,0,0,0,0,0,0,0,0,0,0,0,0.000762195,0,0.000838926,0,0,0,0,0,0,0,0,0,0,0,0,0.005847953
ASV_1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301114,0,0,0,0,0,0.003818119,0.000319081,0.009381515,0.002098636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002407705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744186,0.001533742,0.002770083,0.000812348,0,0,0.002695418,0.000825083,0.000330907,0.005212858,0.007368877,0.000817661,0,0,0,0.001486989,0.009404389,0.022488756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002663116,0.002427184,0.006876791,0.00269179,0,0.002536462,0.000639795,0.003541913,0.002726653,0.001440922,0.002672011,0.00596817,0,0,0,0,0,0,0,0,0.001834862,0.001890359,0,0,0,0,0.001709402,0,0,0,0,0.001119821,0.000949668,0,0.025229358,0.000404204,0.000643501,0,0,0,0,0.008384146,0.003472222,0.004194631,0,0,0,0,0,0,0.001373626,0.00234192,0,0,0,0,0
ASV_1038,0,0.001447178,0,0,0,0.001160093,0.001494768,0,0,0.001633987,0.001466276,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760563,0,0,0,0.001712329,0.004405286,0.001675042,0,0,0,0.001129944,0,0,0.000464253,0,0,0.002025658,0.002528445,0,0,0,0,0,0,0,0,0,0.001919386,0,0,0,0,0,0,0.001642036,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003802281,0.003011141,0.003447285,0.003109453,0,0,0,0.00208261,0.001276324,0.000347464,0.001399091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002183406,0,0,0.001730104,0,0,0,0.001620746,0,0.001757469,0,0.001686341,0.009259259,0.009451796,0.00251046,0.004012841,0.005116959,0.003891051,0.000943396,0.002265006,0.004136505,0.008816121,0.011029412,0,0,0,0.001119821,0.000793651,0.001792115,0,0.001122334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001044932,0.00149925,0,0,0,0.002857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002663116,0.003033981,0.00286533,0.002018843,0.001490313,0.003170577,0,0.001770956,0.00204499,0.000720461,0.002004008,0.00132626,0,0.003220612,0,0,0,0,0,0.00210084,0.003669725,0,0,0,0.001459854,0,0.003418803,0.000949668,0,0,0,0.004479283,0,0.005263158,0.001146789,0,0,0,0.001236094,0.002087683,0,0.004573171,0.005208333,0.001677852,0,0,0,0,0,0.012396694,0.012362637,0.012880562,0.001779359,0,0,0,0
ASV_1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006764374,0,0.010638298,0.00244898,0,0,0,0,0,0,0,0,0,0,0,0,0.002006421,0.00121124,0,0.006451613,0.000154202,0.002415459,0,0,0.004251299,0.000180213,0.001481207,0,0.002069441,0,0.000542201,0.000422208,0.001005868,0.000155521,0.002137666,0,0.002536585,0.000162681,0.001771654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137608,0,0,0,0.001154734,0.002403846,0.002109705,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001818182,0.005263158,0,0.005714286,0,0,0.001587302,0.001915709,0.001683502,0,0.001612903,0.001560062,0,0,0,0.001782531,0,0,0,0,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003025719,0
ASV_1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464253,0.000801925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127396,0.001501502,0.004432624,0.006530612,0,0,0,0,0,0,0,0,0,0,0,0,0.002207063,0.00121124,0,0.003395586,0.001696222,0.000805153,0.000750751,0,0.002598016,0.001441701,0.002962414,0.001544163,0.002299379,0.000494682,0.001265136,0.000844416,0.002347024,0.001088647,0.001140088,0,0.000195122,0.000162681,0.000787402,0.00023359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001691094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121124,0.002131691,0.001018676,0,0.012681159,0.007257257,0.003028371,0,0,0.000185151,0.00123533,0,0,0.000180734,0,0.000167645,0.000155521,0,0.000195618,0.000390244,0.000162681,0.00019685,0.000116795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001945525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004439512,0,0,0,0.002628121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005484461,0,0
ASV_1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008526045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1045,0,0,0,0,0,0,0,0,0,0,0,0,0.006936838,0.009498854,0,0.009369369,0.012704918,0.004504505,0.005791506,0.00862069,0.012646793,0.002945508,0.012567325,0.001736111,0.002790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001119821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1049,0.002344666,0.018813314,0.001204819,0,0.001172333,0,0,0,0,0.001633987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001517451,0,0,0,0,0,0,0,0,0,0.001712329,0,0,0.000847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0,0,0,0,0,0,0,0,0,0.001709402,0,0,0,0.000618047,0,0,0,0,0,0,0,0,0,0,0.000345662,0.000301114,0.000861821,0.000310945,0,0,0,0.00416522,0.003509892,0.002779708,0.004197272,0,0,0,0,0.000154202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011516315,0.017467249,0.003533569,0,0.005190311,0.001886792,0.004966887,0.00269179,0.004862237,0.001712329,0.014059754,0.002762431,0.006745363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003174603,0.005376344,0,0.002244669,0.00476758,0.00802139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001519757,0.001428571,0,0.00155521,0.001587302,0,0,0,0.00483871,0,0.002923977,0,0.001727116,0,0,0,0,0,0,0,0,0.001718213,0,0,0,0,0.00754717,0.001997337,0.003640777,0.006303725,0.006729475,0.001490313,0.001902346,0.005758157,0.003541913,0.003408316,0,0.004676019,0.00132626,0,0.00805153,0,0.003484321,0,0.002008032,0.00312989,0,0,0,0.001766784,0,0,0.006423983,0.001709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152439,0.002604167,0.002516779,0,0,0,0.001540832,0,0.001033058,0.004120879,0,0,0.001567398,0,0.001512859,0
ASV_1050,0,0,0.007228916,0.000970874,0.009378664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002785515,0.004009623,0.00078125,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001718213,0.002419634,0.006323397,0.003160011,0.004664179,0,0,0.002439024,0.001041305,0.000319081,0,0.004197272,0.000200642,0.000484496,0.000473709,0,0,0,0,0.000159388,0.0014171,0.000180213,0,0.000617665,0.000459876,0.001731388,0,0.000211104,0.000167645,0.000155521,0.000142511,0,0,0.000162681,0,0,0,0,0,0,0,0.002842928,0,0,0.000965251,0.00128041,0.002794411,0.002115656,0,0,0.000507872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003210273,0.005116959,0.016536965,0.006603774,0.009060023,0.005170631,0.007556675,0.007352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766871,0,0,0,0,0.000336927,0,0,0,0,0,0,0,0,0,0,0,0.001818182,0.001754386,0.001519757,0,0,0.00155521,0.001587302,0,0.001683502,0,0,0.004680187,0.001461988,0,0,0.007130125,0.001655629,0,0.002202643,0.001724138,0,0,0.001579779,0.001718213,0,0,0,0,0,0,0.001213592,0,0.002018843,0,0,0,0.000590319,0.000681663,0.001440922,0,0.00066313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0.004180602,0.003006012,0.001888574,0,0,0,0,0,0,0.001020408,0.001236094,0,0.001176471,0.00152439,0,0,0.001127396,0.009162304,0,0.001540832,0.004379562,0,0,0.00117096,0,0,0,0,0
ASV_1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805778,0.000242248,0,0.000169779,0.000462606,0.000402576,0.001001001,0.001912655,0.000472367,0.002342764,0.001666358,0.000617665,0.002069441,0.001484047,0.000180734,0.002955457,0.000502934,0.002332815,0.000142511,0.000195618,0.002536585,0.003090939,0.001181102,0.00023359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
