#
#record	SRR10033141	SRR10033144	SRR10159290	SRR10159293	SRR10159299	SRR10159308	SRR10604353	SRR10604354	SRR10604355	SRR10604356	SRR10604357	SRR10604358	SRR10604359	SRR10604360	SRR10604361	SRR10604362	SRR10604363	SRR10604364	SRR10604365	SRR10604366	SRR10604367	SRR10604368	SRR10604369	SRR10604370	SRR10604371	SRR10604372	SRR10604373	SRR10604374	SRR10604375	SRR10604376	SRR10604377	SRR10604378	SRR10604379	SRR10604380	SRR10604381	SRR10604382	SRR10604383	SRR10604384	SRR12001324	SRR12001325	SRR12001326	SRR12001327	SRR12001328	SRR12001329	SRR12001330	SRR12001331	SRR12001332	SRR12470634	SRR12470635	SRR12470659	SRR12572697	SRR12572699	SRR12572700	SRR12572707	SRR13011266	SRR13011276	SRR13011282	SRR13011285	SRR13011286	SRR13011289	SRR13011293	SRR13011298	SRR13011299	SRR13023223	SRR13023224	SRR13023225	SRR13023226	SRR13023227	SRR13023228	SRR13023229	SRR13023230	SRR13023232	SRR13023233	SRR13023234	SRR13023235	SRR13023237	SRR13240050	SRR13240051	SRR13240052	SRR13240053	SRR13240054	SRR13612594	SRR13612595	SRR13612596	SRR13612597	SRR13619036	SRR13619037	SRR13619038	SRR14088427	SRR14088428	SRR14088429	SRR14088440	SRR14479200	SRR14479205	SRR14479206	SRR14479207	SRR14479208	SRR14479209	SRR14479210	SRR14479211	SRR14479225	SRR14479226	SRR14479227	SRR14479228	SRR14479229	SRR14479230	SRR14479245	SRR14479246	SRR14479247	SRR14479248	SRR14479249	SRR14479250	SRR14479264	SRR14479265	SRR14479268	SRR14479269	SRR14907352	SRR14907353	SRR14907354	SRR14907355	SRR14907356	SRR17224856	SRR17224857	SRR17224858	SRR17224859	SRR17224860	SRR17224861	SRR17224862	SRR17224863	SRR17224864	SRR17224865	SRR17711211	SRR17711215	SRR17711237	SRR17711241	SRR19328989	SRR19328990	SRR19328991	SRR19328996	SRR19329007	SRR19329018	SRR19329029	SRR19329040	SRR19329041	SRR20110003	SRR20110004	SRR20110005	SRR20290374	SRR20290375	SRR20290376	SRR20290377	SRR20290388	SRR20290399	SRR20290410	SRR20290411	SRR21615878	SRR21615879	SRR21615882	SRR21615883	SRR22059209	SRR22059220	SRR22059231	SRR22059267	SRR22059276	SRR22059277	SRR22073311	SRR22073312	SRR22073313	SRR22106546	SRR22106553	SRR22106560	SRR22106561	SRR22106562	SRR22106563	SRR22463539	SRR22463540	SRR22463541	SRR22463542	SRR22463543	SRR22463544	SRR22463545	SRR22463546	SRR22463548	SRR22463549	SRR22463550	SRR22463551	SRR24090957	SRR24090958	SRR24090959	SRR24090966	SRR24090967	SRR24090968	SRR24112416	SRR24112417	SRR24112418	SRR24112419	SRR24112420	SRR24112421	SRR24112422	SRR24112423	SRR24112424	SRR24112425	SRR24112426	SRR24112427	SRR24112428	SRR24112429	SRR24112430	SRR24112431	SRR24112432	SRR24283330	SRR24283331	SRR24283334	SRR24283345	SRR24283356	SRR24283367	SRR24283378	SRR24283389	SRR24283398	SRR24283399	SRR24283400	SRR24283401	SRR25992317	SRR25992318	SRR25992319	SRR25992320	SRR25992321	SRR25992328	SRR25992329	SRR25992330	SRR25992331	SRR25992339	SRR25992350	SRR25992351	SRR25998238	SRR25998259	SRR25998270	SRR25998282	SRR25998315	SRR25998316	SRR26322612	SRR26322620	SRR26322621	SRR26322622	SRR26322623	SRR26322624	SRR26322625	SRR26322626	SRR26322627	SRR29038938	SRR29038939	SRR29038946	SRR29038947	SRR3337803	SRR3337804	SRR3337805	SRR3337806	SRR3337807	SRR3337808	SRR3337847	SRR5083096	SRR5083097	SRR5083102	SRR5801184	SRR5801185	SRR5801186	SRR6376636	SRR6376637	SRR6376639	SRR6376660	SRR6376661	SRR6510572	SRR6510574	SRR6510575	SRR8949212	SRR8949214	SRR8949215	SRR8949216	SRR8949217
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;g__Spartobacteria_genera_incertae_sedis	12	53	49	48	52	57	49	95	58	51	61	308	0	0	14	0	0	1	0	0	0	0	0	0	0	31	1	2	0	0	62	45	70	50	62	83	80	287	31	36	49	1	0	0	66	52	37	26	16	30	2	0	6	0	161	40	51	55	35	99	113	70	59	51	0	169	157	19	245	112	9	26	195	223	63	1	68	126	102	119	279	65	59	37	73	125	22	93	14	22	13	70	11	88	27	6	19	40	63	2	42	6	2	6	41	13	17	2	17	1	12	1	10	0	14	0	25	6	0	12	7	0	1	1	0	0	0	0	0	2	0	19	17	11	8	27	28	13	8	31	23	26	9	6	0	1	1	49	29	60	31	27	33	44	43	0	2	0	1	1	8	0	2	0	0	0	0	0	25	3	5	2	13	9	141	176	131	94	60	51	49	149	155	233	41	47	3	0	1	2	5	2	112	89	28	28	89	90	133	117	113	54	114	123	83	39	75	155	73	75	116	61	49	41	44	63	45	143	35	19	80	191	94	113	177	299	214	247	65	291	229	117	161	9	3	0	1	2	2	30	67	13	11	18	29	10	18	19	8	5	9	5	49	6	12	31	166	40	10	18	12	26	5	2	2	4	5	1	39	11	46	46	67	41	25	38	28	25
k__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter	10	23	50	47	70	73	1	0	0	2	7	9	4	0	15	0	0	4	0	0	1	7	0	1	6	13	5	1	1	0	1	0	0	0	0	2	23	20	3	9	9	3	7	1	6	13	7	9	6	9	22	11	13	1	15	14	28	27	21	11	18	22	23	8	1	15	14	12	11	17	82	46	24	11	29	3	0	0	2	0	1	17	10	7	8	13	11	13	47	48	55	14	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	6	5	19	12	8	9	5	4	9	3	4	14	4	1	14	32	37	24	12	27	24	25	28	47	10	9	12	18	27	18	58	62	17	32	21	11	21	16	0	0	0	0	1	19	14	15	16	2	0	0	0	1	2	0	0	3	1	19	12	8	17	1	2	4	4	4	7	9	8	21	19	11	44	75	66	6	0	3	2	5	3	3	0	3	8	3	6	10	5	6	3	2	12	11	16	11	13	20	14	7	10	17	8	16	29	40	29	40	37	42	30	21	45	36	42	37	0	2	0	1	0	0	22	34	19	24	54	24	19	28	30	19	16	17	25	11	16	12	18	7	7	5	21	17	23	27	26	37	2	1	5	11	17	26	21	18	5	21	17	15	14
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp4;g__Gp4	21	42	29	42	37	36	17	74	34	47	21	72	0	0	62	0	0	1	0	0	0	0	0	0	0	35	0	1	2	0	16	15	18	8	14	17	22	8	66	86	43	9	15	0	25	22	15	2	1	6	1	0	0	0	154	155	166	115	115	196	124	152	83	29	0	84	142	24	78	116	4	41	172	14	82	0	1	1	1	3	4	0	0	0	1	138	133	135	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	55	138	4	163	100	18	99	13	35	35	10	16	120	36	37	31	18	23	30	40	88	34	5	15	22	19	45	18	1	1	0	64	42	48	39	50	57	36	56	0	0	0	0	22	50	37	26	19	0	0	0	0	17	7	10	6	48	6	11	24	28	16	36	12	29	18	19	54	22	20	6	0	0	7	1	4	22	23	15	16	14	10	23	10	44	46	48	31	17	17	17	24	2	15	30	71	23	8	11	8	12	18	10	6	10	33	9	7	20	24	22	18	18	26	34	8	12	6	0	0	2	0	0	39	47	21	23	53	98	36	29	23	12	7	12	13	0	0	0	0	0	0	0	63	47	48	0	2	3	94	148	24	58	128	7	6	7	31	34	17	19	38
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_2	11	6	17	19	43	28	0	1	2	0	0	0	16	1	4	2	1	27	1	1	3	29	1	1	2	1	12	4	0	12	0	0	0	1	0	0	5	0	6	2	1	9	2	0	33	11	19	25	17	17	6	11	9	6	0	2	0	0	1	2	1	1	0	12	0	3	0	2	1	4	12	8	0	2	5	10	16	10	6	0	1	3	2	3	5	0	0	5	79	58	104	60	2	0	0	26	24	2	9	6	13	1	14	13	5	11	5	115	2	0	0	13	5	33	4	22	15	17	47	4	20	13	66	27	7	33	60	9	46	59	17	18	20	24	25	37	32	35	37	43	28	16	15	11	23	18	10	4	30	9	27	25	26	0	18	2	0	0	0	15	4	75	7	3	5	0	3	7	34	88	31	60	140	66	12	12	54	58	8	4	16	36	20	15	25	33	24	9	9	12	11	16	29	103	29	38	36	80	32	31	33	49	51	41	29	100	51	28	62	61	54	156	112	111	99	116	40	163	85	39	38	10	25	23	12	6	6	22	34	14	7	27	7	2	1	0	0	0	0	8	14	10	16	8	47	7	20	13	17	14	15	18	28	62	56	10	9	19	15	3	12	24	14	12	12	8	6	11	9	20	14	12	16	77	73	48	96	74
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;g__Spartobacteria_genera_incertae_sedis	3	7	9	2	5	1	2	0	2	4	1	8	12	14	4	11	11	91	8	44	14	110	116	78	190	9	119	108	47	176	2	1	0	0	1	1	13	65	15	29	42	98	164	151	2	6	6	0	2	2	0	0	1	0	7	3	8	6	5	7	5	11	10	0	73	5	3	1	14	5	45	60	29	25	4	2	1	9	1	2	14	10	10	7	9	6	2	10	4	2	3	7	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	4	12	2	2	8	6	6	12	3	1	9	9	5	1	3	5	6	4	9	19	4	2	1	0	1	3	9	6	5	3	0	4	1	5	0	1	0	0	0	2	2	0	0	0	0	0	0	2	1	0	0	2	2	3	4	9	6	1	4	0	3	1	3	1	12	0	1	0	1	0	1	18	1	2	6	9	4	6	28	3	7	13	19	11	7	12	13	17	27	38	14	12	13	26	21	15	48	15	9	18	17	13	14	11	14	14	15	4	11	15	13	11	3	1	0	1	0	6	1	2	2	0	3	2	1	0	1	7	1	6	0	0	0	0	37	3	1	1	0	0	3	1	0	0	1	4	1	7	13	9	9	5	2	5	9	6	6
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	27	11	22	28	17	22	0	4	12	17	8	17	0	0	23	0	0	0	0	0	0	0	1	0	0	43	0	0	0	0	11	3	5	3	5	7	42	35	10	12	1	0	0	0	63	39	34	0	4	4	3	0	16	0	2	3	4	14	10	0	0	0	4	10	0	33	4	3	15	6	0	5	8	2	6	0	10	35	22	32	32	4	0	2	2	3	3	2	1	3	2	1	3	6	16	3	2	4	6	56	12	3	2	31	3	3	4	3	1	1	0	8	10	9	6	5	13	19	3	28	9	11	8	23	3	13	5	3	10	11	2	3	3	4	8	4	7	10	5	9	13	5	4	8	10	7	2	12	18	8	9	5	11	10	9	23	20	30	30	6	4	16	13	24	19	0	0	0	7	53	3	3	23	5	27	19	12	17	9	12	10	6	4	8	9	21	7	2	9	1	2	0	28	23	39	38	50	44	45	22	46	20	61	46	46	48	18	30	37	37	59	28	39	43	40	35	16	25	40	20	11	5	3	5	0	9	1	0	6	2	5	7	6	7	8	2	11	0	4	13	20	30	15	9	14	35	11	14	20	39	27	34	0	4	1	0	1	0	1	1	1	3	4	2	1	10	12	18	8	8	3	1	2	35	47	62	42	49
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	6	9	13	43	41	39	11	18	9	3	16	1	0	0	58	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	15	12	10	7	16	17	6	1	1	0	0	0	0	0	1	2	1	16	11	39	2	1	0	0	21	7	40	15	19	29	28	48	45	9	0	14	18	12	30	45	1	0	79	26	13	0	0	0	2	0	2	0	0	2	0	39	34	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	8	12	20	10	23	24	25	18	16	26	23	18	21	0	0	0	7	5	8	6	14	6	26	23	0	0	0	0	12	28	11	35	6	0	1	1	4	1	1	0	0	1	0	197	153	131	81	515	357	91	180	88	152	91	144	5	1	7	4	1	2	19	23	34	30	62	38	40	77	12	10	9	8	10	22	25	24	126	53	28	17	30	12	12	17	36	47	91	45	37	9	14	13	14	18	22	7	22	12	7	21	16	7	10	0	10	0	6	11	19	5	21	3	19	9	12	11	4	4	5	3	0	0	0	0	1	0	0	36	25	26	1	1	1	1	0	3	1	0	6	7	4	29	18	14	19	15
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Azohydromonas	5	4	38	37	31	51	10	31	23	13	13	13	4	2	15	0	0	4	0	0	0	6	4	12	10	23	9	7	35	3	19	9	5	17	17	14	23	19	11	10	15	6	12	7	27	28	21	2	3	2	12	8	7	5	12	30	9	10	18	11	9	14	27	12	2	45	27	16	51	21	14	4	35	20	16	0	2	75	23	20	11	0	0	2	0	14	14	15	0	2	1	0	1	3	15	13	5	8	5	1	7	5	12	56	2	15	0	7	0	1	0	3	0	0	3	0	11	27	17	30	7	29	24	12	21	16	28	20	17	23	25	6	6	5	7	19	16	22	20	30	25	12	10	21	3	3	5	8	16	6	12	8	13	4	2	0	0	0	0	4	7	1	8	0	0	0	2	1	19	13	8	5	30	8	34	40	37	36	45	49	23	15	31	29	29	33	4	18	14	3	2	5	17	15	23	22	41	19	31	15	23	30	36	33	36	19	15	14	34	43	44	26	30	28	27	20	30	29	44	23	19	3	6	31	28	11	60	9	14	8	10	4	47	22	25	24	28	9	59	13	18	6	21	10	19	8	17	12	32	35	29	35	0	0	0	0	0	0	0	39	24	31	1	3	2	11	10	17	13	6	13	6	9	36	31	24	32	49
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae	2	3	10	5	6	6	1	0	4	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	1	1	0	0	0	0	0	0	0	2	10	25	20	13	3	0	1	34	7	25	14	18	9	2	4	3	0	4	5	5	6	3	6	9	8	3	0	0	4	0	1	2	0	0	6	5	2	6	0	4	5	12	5	7	2	6	4	4	0	1	4	2	4	7	6	5	4	5	5	2	13	16	13	1	1	5	15	0	3	1	2	1	0	0	0	2	2	30	6	51	45	56	20	56	2	5	0	7	29	10	2	9	1	14	5	11	2	9	5	10	4	19	10	11	3	1	2	28	62	53	5	7	7	0	5	3	0	1	11	21	19	9	1	1	6	0	5	4	1	0	0	14	39	32	18	26	9	27	7	2	9	7	54	2	2	1	2	2	8	108	127	137	27	20	17	66	43	54	31	213	161	161	123	33	53	75	75	65	61	34	60	151	215	139	81	126	211	199	289	266	72	68	107	91	2	0	8	1	2	2	2	2	0	0	7	2	4	1	4	10	0	17	13	10	13	19	25	5	4	6	8	12	9	13	11	0	6	0	21	4	2	2	3	4	7	3	6	0	2	0	0	6	10	0	0	0	75	57	44	65	67
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp6;g__Gp6	5	11	9	3	11	12	5	1	0	0	0	0	10	13	0	17	11	42	21	51	4	28	14	27	51	0	25	49	42	30	1	1	2	0	2	2	1	0	1	0	16	10	22	17	0	1	2	0	0	1	0	0	0	0	11	19	18	7	9	18	11	13	14	3	171	1	13	6	0	1	5	5	5	2	2	20	0	0	0	0	0	6	11	7	4	11	14	14	18	4	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	38	16	36	21	22	10	41	32	20	14	25	23	15	18	10	17	4	11	9	9	30	20	25	1	3	1	5	2	7	7	9	3	7	3	0	0	0	0	19	9	8	8	6	11	518	410	420	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	20	10	15	10	11	9	17	9	5	21	11	7	26	9	0	9	0	8	8	2	6	7	1	2	4	8	4	4	2	8	4	0	0	0	0	0	0	0	4	3	6	0	3	1	3	4	1	8	8	3	1	2	0	0	0	0	1
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Stenotrophobacter	1	3	20	26	36	20	14	6	6	2	4	8	0	1	14	0	0	0	0	0	0	0	2	0	0	10	0	0	0	1	0	3	0	1	2	6	8	13	4	8	9	5	2	0	4	9	1	3	2	5	0	0	2	0	10	19	27	33	25	23	26	27	26	8	6	86	77	25	30	34	14	3	86	72	100	0	1	1	2	0	32	0	0	0	0	16	36	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	1	3	0	6	24	20	5	7	1	5	29	14	5	8	14	6	6	18	25	13	16	16	23	16	18	13	0	0	0	10	24	8	10	13	18	11	21	3	6	13	1	14	52	45	8	43	50	1	1	0	5	5	8	4	8	1	20	14	33	26	11	8	14	36	9	14	12	25	2	1	0	2	5	2	11	7	2	2	4	6	4	3	16	13	7	10	5	8	5	8	2	12	13	9	10	16	12	20	22	23	8	5	18	8	5	8	12	8	11	5	9	7	13	11	12	2	0	33	0	0	0	9	22	25	11	9	10	15	0	7	4	3	6	4	0	0	0	0	0	0	0	27	48	35	4	2	0	1	0	0	3	0	4	8	3	20	18	12	25	20
k__Bacteria;p__Acidobacteria	16	9	2	2	9	5	9	14	6	10	14	13	0	0	8	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	22	13	7	12	10	10	10	3	2	6	1	0	0	0	88	35	134	2	0	3	48	39	2	39	16	19	7	6	7	16	17	11	9	7	0	3	10	23	10	11	3	0	10	8	0	0	349	163	502	314	131	0	0	0	1	7	13	12	0	0	0	0	65	48	10	7	37	25	21	4	96	117	86	11	92	64	57	13	24	10	9	0	44	4	39	0	2	6	0	6	0	0	2	3	0	2	1	2	1	3	1	2	5	2	5	1	2	5	1	3	3	3	5	8	0	0	0	4	0	9	6	8	4	15	7	0	0	0	0	11	1	0	4	0	0	19	3	2	218	50	153	141	76	161	18	14	8	0	11	17	9	9	5	9	5	13	2	4	4	0	0	0	97	171	100	133	68	90	105	78	110	52	93	115	44	63	80	113	89	37	133	137	103	20	11	21	11	26	34	5	10	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	1	6	16	33	18	21	0	0	0	0	0	0	0	8	4	3	0	0	0	6	6	1	2	2	0	0	0	10	17	6	35	28
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	2	7	13	15	10	10	24	31	27	35	12	57	0	0	18	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	14	15	17	9	10	23	13	22	1	1	6	1	0	0	70	47	68	0	0	0	0	0	1	0	7	24	1	5	3	2	2	4	1	7	0	42	12	12	12	9	0	3	24	5	31	1	86	103	207	84	171	0	0	0	0	6	3	13	0	0	0	0	1	7	4	0	10	0	4	1	12	4	3	1	10	4	0	0	9	1	0	4	16	0	2	24	22	12	7	3	1	0	0	2	0	1	1	0	0	0	0	5	3	3	5	7	4	3	4	3	6	1	0	7	0	4	0	1	0	4	3	6	3	3	2	1	1	0	0	3	5	5	1	14	8	0	0	0	74	78	59	90	67	113	7	2	9	6	2	7	2	11	3	1	6	3	3	1	0	1	0	2	90	66	99	35	105	88	89	116	143	118	120	101	168	87	86	55	68	96	78	62	79	34	38	48	36	62	22	10	39	3	1	1	1	2	5	8	12	4	4	2	2	1	3	0	5	9	4	4	2	1	2	2	6	0	2	1	15	16	52	15	0	0	0	0	0	0	0	1	1	3	1	0	0	1	2	0	1	9	0	0	0	91	72	104	72	83
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	0	1	25	16	11	9	67	53	40	49	39	38	0	0	49	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	50	77	56	146	68	58	51	43	5	7	4	0	0	0	48	9	19	7	5	19	5	4	2	4	1	1	1	0	0	0	0	0	0	0	0	1	44	36	21	58	0	4	14	14	66	0	6	0	2	2	8	52	36	49	46	0	0	0	22	29	27	16	4	4	0	18	0	12	0	0	0	0	1	1	2	0	12	2	25	1	8	0	6	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	5	1	0	5	0	5	1	2	2	9	7	8	3	0	0	2	2	10	0	0	3	0	1	0	0	0	0	4	2	0	2	8	0	0	0	0	18	12	13	42	2	34	218	153	160	19	170	60	86	163	31	159	26	75	1	2	8	0	1	1	12	3	15	24	14	30	32	35	20	12	32	20	18	10	7	13	24	7	9	6	3	28	15	46	12	7	1	6	7	7	9	9	9	9	21	23	13	13	4	10	8	1	2	0	2	0	1	0	0	2	0	1	0	0	0	10	11	1	4	6	0	0	1	0	0	0	0	1	0	0	1	1	3	1	1	0	1	0	3	1	7	22	26	23	31	37
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Parvibaculaceae	33	16	15	21	29	19	10	19	12	13	8	16	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	18	18	14	17	27	16	6	0	18	16	25	0	0	0	2	5	1	1	1	4	0	0	0	0	2	3	5	1	5	2	2	1	0	27	0	9	34	47	14	34	0	5	10	0	18	3	0	0	0	0	0	0	0	0	0	8	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	41	1	56	15	26	13	76	32	24	10	28	32	69	22	9	13	8	12	22	12	14	8	7	6	18	15	19	0	0	0	15	5	5	7	8	16	19	19	2	0	4	4	40	31	29	31	58	50	0	0	0	11	12	16	23	1	12	12	23	16	12	20	9	29	19	25	36	18	22	0	1	0	2	2	4	9	3	9	18	4	3	2	1	0	0	1	3	1	3	3	4	3	1	1	0	0	22	15	29	35	3	1	16	14	0	0	0	0	0	0	2	0	1	0	0	0	8	16	0	1	4	0	96	79	132	95	27	92	93	74	81	7	4	8	6	0	0	0	0	0	0	0	10	11	6	2	1	5	40	40	50	36	19	5	3	2	12	5	3	5	2
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__Nitrolancea	35	13	2	4	10	10	19	19	34	35	31	33	59	16	12	20	4	157	12	97	22	302	160	194	168	34	467	327	213	322	11	11	14	9	15	21	40	72	35	17	28	23	41	48	0	6	0	16	11	14	1	0	1	0	24	18	38	39	49	10	55	17	48	47	66	8	26	29	20	5	46	55	14	13	42	71	0	0	0	0	0	0	0	3	0	18	40	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	28	41	37	28	115	134	36	104	66	186	103	135	83	94	73	101	107	63	42	45	81	127	108	52	85	73	59	43	38	21	30	16	39	27	17	15	11	15	42	53	28	47	22	60	82	80	149	104	2	0	0	0	2	0	0	0	0	11	8	3	9	7	2	8	6	9	7	9	10	45	30	43	48	103	112	2	3	4	3	7	3	1	6	4	4	1	20	5	2	11	9	9	13	12	5	11	19	20	8	44	15	21	62	55	0	3	0	0	0	0	0	0	0	0	0	0	22	81	24	26	17	16	23	15	15	14	15	12	12	3	8	14	61	3	3	12	29	24	54	4	20	10	10	5	17	81	78	59	3	3	2	2	0	70	52	61	12	2	6	3	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	1	4	5	4	4	4	8	14	13	11	6	22	0	0	14	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	18	18	11	18	20	17	13	8	0	0	0	0	0	0	41	44	54	2	2	8	32	11	0	11	7	2	2	2	2	1	0	1	0	6	0	7	3	1	12	53	0	0	22	0	1	0	151	27	63	53	27	1	0	0	1	3	1	1	0	0	0	0	15	5	1	4	3	7	6	3	38	20	29	2	35	11	4	0	0	3	1	0	9	9	3	0	4	9	1	9	4	6	1	20	7	2	0	6	1	10	3	1	0	1	1	2	3	2	6	2	0	4	1	1	3	1	1	2	0	2	2	6	0	7	5	0	0	0	0	9	1	2	3	0	0	0	0	0	104	58	137	82	65	69	27	26	28	19	23	26	45	34	16	23	11	30	5	9	5	0	0	0	54	75	68	68	54	62	67	59	52	29	57	56	32	33	46	51	83	21	86	86	74	38	21	41	35	20	34	12	30	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	3	2	0	1	1	0	1	3	16	6	10	0	0	0	0	0	0	0	2	4	5	1	0	1	12	4	1	3	7	0	0	0	17	21	18	21	21
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;g__Spartobacteria_genera_incertae_sedis	2	21	36	23	34	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	319	334	298	0	1	0	2	5	1	1	25	0	1	4	4	10	9	12	7	0	0	0	0	0	1	0	0	0	0	0	0	0	515	11	92	308	455	145	192	149	180	5	3	4	61	45	50	338	230	179	88	132	56	95	123	29	692	310	250	612	1105	925	137	232	222	147	216	50	110	389	46	5	0	0	0	0	0	0	0	0	2	3	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	259	232	633	393	411	386	341	420	0	0	0	0	4	0	0	2	0	0	0	0	0	245	95	189	129	99	224	3	6	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	212	168	79	54	51	96	94	157	86	73	53	154	77	64	197	263	59	70	187	125	116	33	34	75	1	153	37	0	0	3	0	1	3	3	6	11	0	19	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	352	346	338	134	0	0	0	0	0	0	1	16	1	6	18	2	0	80	89	33	39	28	2	1	0	19	21	27	19	18
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	15	17	53	51	55	41	3	13	17	17	5	6	1	0	12	0	0	0	0	0	0	0	3	6	4	4	3	4	13	0	1	1	0	4	11	6	14	6	2	9	3	4	0	0	18	32	50	3	1	1	4	2	6	0	0	1	3	10	4	0	0	2	0	8	0	17	9	3	8	6	6	4	1	2	2	0	1	3	2	0	0	2	2	4	4	0	2	4	3	0	0	1	1	1	0	1	1	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	41	71	65	88	61	8	6	9	11	13	14	5	1	7	19	8	8	6	15	23	31	45	41	29	27	40	56	43	14	14	14	6	17	6	5	68	10	7	12	6	7	8	13	9	30	27	35	48	71	0	0	0	16	4	0	0	3	0	7	7	13	10	5	6	2	17	1	3	3	19	14	11	20	2	4	8	1	2	4	2	12	2	3	4	0	2	3	3	1	2	3	2	11	5	18	22	13	9	15	3	17	4	16	49	25	6	5	2	6	2	3	1	2	1	3	3	2	2	12	203	7	0	7	47	59	76	69	25	62	78	46	36	32	34	23	36	12	6	2	3	6	6	2	16	9	28	5	5	10	23	11	68	43	11	3	3	8	20	14	33	10	13
