bnti,AI,Altitude,LON,LAT,SOC,N,BD,Ph,NDVI,SAND
496.4864865,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
345.3529412,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
358.3191489,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
422.8,0.213478643,1036,116.35,44.225,25.4000001,3.400000095,1.337693698,7.867045455,0.235004351,61.69052169
416.53125,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
485.7169811,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
664.6716418,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
502.7619048,0.022568487,3206,80.5856,36.1339,22.24404453,3.187049629,1.254540909,7.906886364,0.263352185,38.78117045
558.9230769,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
485.1470588,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
524.125,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
443.21875,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
430.6666667,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
474.3125,0.21676605,1109,116.3922,44.155,25.81851988,3.289999962,1.360777118,7.853409091,0.235913038,60.89015754
802.55,0.374779712,131,124.8989,46.1698,16.72688894,4.69336322,1.292059866,8.04086751,0.337508708,43.32788765
681.5584416,0.374779712,131,124.8989,46.1698,16.72688894,4.69336322,1.292059866,8.04086751,0.337508708,43.32788765
504.4727273,0.374779712,131,124.8989,46.1698,16.72688894,4.69336322,1.292059866,8.04086751,0.337508708,43.32788765
393.0566038,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
675.1111111,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
675.1052632,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
296.25,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
338.6206897,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
318.9375,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
357.4489796,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
320.1956522,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
353,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
445.5333333,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
